churn,gender,level,timedelta,nb_unique_songs,nb_total_songs,nb_unique_artists,total_length,total_add_playlist,total_add_friend,total_thumbs_up,total_thumbs_down,total_ads,think_upgrade,has_upgraded,think_downgrade,has_downgraded,nb_404,Windows 8,iPad,iPhone,Macintosh,Linux,Unknown,Windows Vista,Windows 81,Windows XP,Windows Seven
0,1,1,99,943.0,1029.0,779.0,256780.43798999995,30.0,30.0,94.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,1,1,70,553.0,591.0,491.0,143977.42339,18.0,10.0,28.0,6.0,9.0,1.0,1.0,10.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0
0,1,1,106,120.0,123.0,115.0,29593.727069999994,3.0,2.0,6.0,1.0,4.0,2.0,0.0,1.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0
0,0,1,73,6079.0,8202.0,3610.0,2040642.4981400003,201.0,162.0,399.0,101.0,58.0,9.0,5.0,85.0,4.0,7.0,0,0,0,0,0,0,0,1,0,0
0,1,1,64,1048.0,1163.0,850.0,291348.57969000004,32.0,18.0,89.0,12.0,3.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1
1,0,1,43,731.0,778.0,620.0,191551.67319000003,18.0,17.0,32.0,8.0,18.0,4.0,2.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1
0,1,1,59,131.0,131.0,128.0,31822.516930000005,4.0,3.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0
0,1,1,98,560.0,593.0,484.0,145028.85114999994,15.0,8.0,26.0,10.0,5.0,2.0,1.0,11.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,0,0,78,233.0,236.0,221.0,62220.144420000004,7.0,5.0,15.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0
0,1,0,75,3.0,3.0,3.0,669.54314,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,0,1,92,1367.0,1512.0,1081.0,379711.3663799999,47.0,28.0,88.0,20.0,43.0,2.0,0.0,8.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0
0,1,1,173,262.0,268.0,244.0,65306.05318999998,11.0,6.0,22.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0
0,0,1,40,16.0,16.0,16.0,3579.57805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0
0,1,1,191,226.0,232.0,212.0,59158.33398999999,6.0,0.0,18.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1
0,1,1,65,186.0,187.0,180.0,46788.04256999999,3.0,4.0,25.0,1.0,8.0,3.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,0,0,65,230.0,237.0,218.0,54791.31134,7.0,3.0,13.0,7.0,22.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,0,1,78,542.0,562.0,475.0,139189.79254999998,22.0,10.0,23.0,1.0,2.0,1.0,1.0,11.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0
0,1,1,107,1379.0,1526.0,1048.0,378233.16924,62.0,15.0,90.0,15.0,16.0,2.0,1.0,9.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
1,0,0,40,65.0,65.0,64.0,16817.44642,5.0,0.0,5.0,2.0,10.0,2.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0
1,1,0,70,12.0,12.0,12.0,2745.7251899999997,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,1,0,117,97.0,99.0,95.0,24676.81388,4.0,1.0,8.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,0,1,64,2529.0,2954.0,1773.0,732378.1414,93.0,70.0,129.0,39.0,58.0,10.0,3.0,31.0,2.0,10.0,0,0,0,1,0,0,0,0,0,0
0,1,1,112,830.0,887.0,704.0,220642.8368700001,22.0,12.0,50.0,11.0,16.0,4.0,2.0,8.0,1.0,2.0,0,0,0,1,0,0,0,0,0,0
0,0,1,62,2593.0,3074.0,1822.0,765108.6534200001,99.0,57.0,174.0,28.0,46.0,7.0,1.0,29.0,1.0,3.0,0,0,0,1,0,0,0,0,0,0
0,1,1,144,368.0,378.0,337.0,92957.00739,12.0,10.0,18.0,5.0,23.0,5.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,0,1,56,657.0,690.0,568.0,168488.04635000002,18.0,13.0,50.0,5.0,10.0,2.0,1.0,5.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0
0,1,1,71,372.0,383.0,336.0,93934.14137,7.0,10.0,16.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,1,0,34,17.0,17.0,17.0,4087.6331,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,1,1,76,140.0,144.0,135.0,34029.204889999986,2.0,5.0,7.0,0.0,9.0,2.0,1.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1
1,1,1,22,588.0,628.0,521.0,153380.1038,21.0,8.0,33.0,8.0,3.0,1.0,1.0,14.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
1,0,1,41,83.0,83.0,81.0,19847.25054,2.0,1.0,4.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,0,0,48,79.0,79.0,75.0,19774.866980000006,1.0,0.0,2.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,1,1,143,1508.0,1649.0,1168.0,409611.03374,51.0,24.0,76.0,8.0,30.0,2.0,2.0,29.0,1.0,5.0,0,0,0,0,0,0,0,1,0,0
0,1,1,24,104.0,104.0,101.0,25349.96099999999,1.0,2.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0
1,0,1,51,311.0,319.0,290.0,79512.82843,11.0,7.0,17.0,4.0,23.0,1.0,0.0,3.0,1.0,2.0,0,0,0,1,0,0,0,0,0,0
0,1,0,6,18.0,18.0,18.0,4200.95183,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0
0,1,1,122,573.0,602.0,492.0,154075.90357999995,19.0,20.0,32.0,3.0,10.0,1.0,1.0,8.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,0,0,127,329.0,337.0,304.0,84630.41692999999,11.0,5.0,23.0,12.0,26.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0
0,1,1,15,164.0,167.0,156.0,42697.32829,9.0,5.0,7.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0
1,0,1,55,2149.0,2470.0,1559.0,613882.9094100001,69.0,39.0,94.0,25.0,139.0,7.0,3.0,31.0,2.0,6.0,0,0,0,1,0,0,0,0,0,0
0,0,0,82,106.0,107.0,103.0,26676.9017,1.0,1.0,8.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,1,0,88,292.0,301.0,274.0,75308.27173000001,12.0,4.0,13.0,2.0,25.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0
0,1,0,183,74.0,77.0,74.0,17590.16919,4.0,0.0,3.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,1,0,90,49.0,49.0,49.0,11472.46106,1.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,0,0,57,226.0,228.0,218.0,59564.69662,7.0,1.0,13.0,5.0,37.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,1,1,80,748.0,804.0,634.0,199536.45826000004,20.0,16.0,38.0,8.0,19.0,3.0,1.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0
1,0,1,98,2335.0,2729.0,1670.0,673326.1224499997,76.0,57.0,134.0,77.0,75.0,10.0,4.0,33.0,3.0,5.0,0,0,0,0,1,0,0,0,0,0
1,0,1,61,729.0,772.0,616.0,188608.95605000007,25.0,12.0,86.0,10.0,3.0,2.0,1.0,8.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
1,1,1,61,1455.0,1648.0,1140.0,405695.9842200001,54.0,24.0,78.0,13.0,12.0,2.0,1.0,13.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0
0,1,1,74,1278.0,1393.0,1021.0,342137.12516000005,48.0,27.0,139.0,14.0,11.0,2.0,1.0,5.0,0.0,3.0,0,0,0,0,0,0,0,0,0,1
0,0,1,61,938.0,996.0,774.0,244231.04551000003,34.0,19.0,44.0,4.0,1.0,0.0,0.0,10.0,0.0,2.0,0,0,0,0,0,0,0,0,0,1
1,0,0,126,204.0,209.0,192.0,52792.25135000001,5.0,11.0,10.0,2.0,17.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
1,0,0,51,22.0,22.0,22.0,6592.198990000001,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0
0,1,1,67,1135.0,1232.0,916.0,304826.94835999986,42.0,30.0,64.0,11.0,6.0,1.0,1.0,11.0,0.0,5.0,0,0,0,0,0,0,0,0,1,0
1,1,1,24,107.0,108.0,103.0,27881.74691,3.0,0.0,8.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
1,1,1,118,264.0,271.0,242.0,68006.12043,6.0,6.0,10.0,4.0,26.0,2.0,1.0,3.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,0,1,135,803.0,850.0,671.0,209707.67429000005,30.0,9.0,32.0,13.0,2.0,1.0,1.0,13.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
0,1,0,62,213.0,215.0,201.0,52195.03721,5.0,7.0,9.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,1,1,80,585.0,620.0,497.0,156041.07079000006,20.0,22.0,36.0,3.0,51.0,7.0,1.0,0.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0
1,0,0,69,310.0,314.0,288.0,79071.51802999999,7.0,7.0,13.0,8.0,53.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,1,1,82,3347.0,4131.0,2261.0,1030250.1435400004,122.0,108.0,218.0,42.0,57.0,8.0,2.0,46.0,1.0,5.0,0,0,0,0,0,0,0,1,0,0
0,1,1,128,645.0,678.0,536.0,169847.9604,19.0,21.0,40.0,4.0,32.0,5.0,0.0,4.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0
0,1,1,75,674.0,714.0,579.0,173716.70496,18.0,8.0,34.0,6.0,24.0,4.0,1.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0
0,0,0,89,106.0,108.0,103.0,26445.9266,0.0,3.0,5.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,1,1,50,566.0,602.0,492.0,149061.57845999993,21.0,14.0,56.0,7.0,7.0,3.0,1.0,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,0,1,135,1263.0,1397.0,1013.0,346180.61712999985,43.0,29.0,64.0,10.0,49.0,6.0,1.0,15.0,1.0,2.0,0,0,0,1,0,0,0,0,0,0
0,0,1,209,304.0,318.0,271.0,81173.79869,7.0,2.0,12.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,1,1,98,164.0,166.0,160.0,42102.86027000001,9.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,0,0,237,33.0,33.0,33.0,7419.46585,0.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,1,1,78,397.0,412.0,352.0,98205.67105000002,11.0,10.0,31.0,6.0,14.0,2.0,1.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0
0,1,1,82,581.0,605.0,503.0,147536.28736000005,18.0,12.0,27.0,6.0,24.0,2.0,1.0,6.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1
0,1,1,50,465.0,487.0,416.0,120483.9066,19.0,17.0,23.0,3.0,37.0,6.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1
1,0,0,54,202.0,208.0,187.0,50839.38978,2.0,1.0,15.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,0,0,76,62.0,62.0,61.0,14819.393930000002,1.0,0.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,0,1,136,2056.0,2354.0,1501.0,584025.1074000001,80.0,38.0,130.0,25.0,2.0,3.0,2.0,18.0,1.0,4.0,0,0,0,0,0,0,0,0,1,0
1,1,1,21,531.0,558.0,468.0,140909.33067999998,10.0,13.0,23.0,5.0,47.0,5.0,1.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0
0,0,1,149,895.0,969.0,742.0,241593.99664,25.0,22.0,45.0,4.0,0.0,2.0,1.0,12.0,1.0,2.0,0,0,0,0,1,0,0,0,0,0
0,1,0,102,243.0,251.0,228.0,62093.57432999999,4.0,4.0,16.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0
1,0,0,100,146.0,150.0,145.0,37895.24633,3.0,4.0,6.0,4.0,39.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,1,1,56,1013.0,1093.0,811.0,274646.70116999996,37.0,14.0,102.0,8.0,8.0,2.0,1.0,4.0,0.0,3.0,0,0,0,0,0,0,0,0,0,1
1,1,1,32,1882.0,2121.0,1394.0,526745.81368,69.0,26.0,119.0,22.0,2.0,3.0,1.0,26.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,0,0,46,57.0,57.0,56.0,14795.468030000002,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0
0,1,0,74,190.0,193.0,180.0,47118.67168000002,4.0,6.0,9.0,2.0,18.0,3.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,0,1,41,473.0,491.0,424.0,123596.18564,12.0,5.0,29.0,3.0,6.0,2.0,1.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,0,1,117,2383.0,2782.0,1735.0,696195.4666800002,86.0,51.0,137.0,25.0,63.0,12.0,3.0,25.0,3.0,3.0,0,0,0,0,1,0,0,0,0,0
1,1,1,47,1755.0,1993.0,1339.0,497673.2059800001,73.0,39.0,182.0,24.0,2.0,0.0,0.0,11.0,0.0,3.0,0,0,0,0,0,0,0,1,0,0
0,0,0,76,459.0,483.0,404.0,117470.06055999998,19.0,10.0,26.0,6.0,44.0,4.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,0,1,110,416.0,430.0,377.0,110131.78863999998,13.0,13.0,27.0,7.0,2.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0
0,1,1,90,1813.0,2073.0,1380.0,513611.44193999993,59.0,41.0,123.0,20.0,8.0,1.0,0.0,21.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1
1,0,1,41,865.0,942.0,742.0,235954.14590999988,29.0,16.0,48.0,31.0,24.0,3.0,2.0,16.0,3.0,0.0,1,0,0,0,0,0,0,0,0,0
0,0,1,63,982.0,1047.0,789.0,259516.62569,35.0,25.0,57.0,11.0,1.0,0.0,0.0,10.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,0,1,108,827.0,888.0,695.0,219158.89858999997,19.0,14.0,43.0,11.0,27.0,4.0,2.0,5.0,1.0,2.0,0,0,0,1,0,0,0,0,0,0
0,1,0,64,70.0,70.0,67.0,17642.78293,4.0,1.0,4.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0
0,1,0,116,281.0,288.0,261.0,72976.14371000003,10.0,12.0,13.0,9.0,20.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,1,1,74,743.0,787.0,627.0,197390.35002000007,29.0,9.0,34.0,7.0,52.0,4.0,3.0,8.0,3.0,2.0,0,0,0,1,0,0,0,0,0,0
0,1,1,60,1090.0,1214.0,883.0,300487.31248,39.0,26.0,57.0,14.0,1.0,0.0,0.0,13.0,0.0,3.0,0,0,0,0,1,0,0,0,0,0
0,1,1,118,382.0,405.0,354.0,100848.97879999998,13.0,10.0,24.0,5.0,4.0,2.0,1.0,7.0,0.0,2.0,0,0,0,0,0,0,0,0,0,1
0,1,1,177,1101.0,1213.0,919.0,300092.18475999986,29.0,33.0,67.0,7.0,100.0,10.0,1.0,3.0,0.0,2.0,0,0,0,0,0,0,0,1,0,0
0,1,1,74,1410.0,1574.0,1088.0,391855.66513000004,44.0,37.0,80.0,7.0,7.0,5.0,1.0,13.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1
0,1,1,41,399.0,415.0,346.0,100552.92852000002,10.0,15.0,17.0,7.0,17.0,5.0,0.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1
1,0,1,28,427.0,442.0,380.0,107911.08773999992,12.0,2.0,28.0,15.0,4.0,1.0,0.0,5.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0
0,0,1,127,1558.0,1753.0,1234.0,434942.31697,52.0,35.0,67.0,19.0,3.0,0.0,0.0,21.0,0.0,2.0,0,0,0,0,0,0,0,0,0,1
1,1,1,42,224.0,232.0,209.0,57601.38378,8.0,4.0,8.0,4.0,9.0,2.0,1.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0
0,0,1,74,121.0,121.0,118.0,32621.659409999997,1.0,4.0,8.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,1,1,62,2549.0,3003.0,1847.0,749729.9558700002,89.0,41.0,246.0,37.0,10.0,4.0,2.0,21.0,3.0,1.0,0,0,0,1,0,0,0,0,0,0
1,0,1,108,1068.0,1152.0,838.0,289865.71789000015,34.0,31.0,67.0,33.0,25.0,6.0,3.0,15.0,3.0,2.0,0,0,0,0,0,0,0,0,0,1
0,0,1,52,110.0,111.0,106.0,27629.03703,7.0,0.0,9.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0
0,0,1,120,2468.0,2918.0,1760.0,736002.8046899997,89.0,61.0,159.0,34.0,4.0,0.0,0.0,24.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0
0,1,1,42,151.0,155.0,144.0,38167.59662000001,4.0,6.0,8.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,1,1,101,1285.0,1396.0,1028.0,346667.14837,43.0,31.0,78.0,19.0,14.0,3.0,1.0,17.0,0.0,3.0,0,0,0,0,0,0,0,0,0,1
0,1,0,117,528.0,557.0,467.0,133689.11230000007,16.0,9.0,26.0,10.0,53.0,4.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0
1,1,1,67,344.0,352.0,304.0,88422.68455999998,10.0,14.0,12.0,5.0,1.0,1.0,1.0,5.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1
1,1,1,49,1340.0,1499.0,1055.0,372230.05996999977,50.0,23.0,82.0,51.0,3.0,0.0,0.0,28.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0
0,1,0,110,82.0,85.0,81.0,21053.714959999994,1.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
0,1,1,100,1258.0,1365.0,1009.0,339592.70659,39.0,33.0,123.0,19.0,13.0,5.0,1.0,8.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0
1,1,0,86,113.0,113.0,109.0,28287.321809999994,2.0,1.0,3.0,2.0,12.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0
0,0,1,65,1328.0,1461.0,1037.0,361003.3015900001,51.0,20.0,71.0,16.0,12.0,1.0,1.0,18.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1
0,0,1,60,1591.0,1792.0,1189.0,446424.5521999999,56.0,36.0,91.0,8.0,4.0,1.0,1.0,22.0,0.0,4.0,0,0,0,0,0,0,0,0,0,1
1,1,1,34,861.0,911.0,702.0,218473.59165000005,20.0,22.0,44.0,28.0,51.0,5.0,2.0,7.0,2.0,2.0,0,0,0,0,0,0,0,0,0,1
0,1,0,68,1.0,1.0,1.0,312.71137999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
1,0,1,100,193.0,196.0,180.0,48215.21231999999,6.0,7.0,5.0,2.0,3.0,0.0,0.0,11.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,1,1,94,1670.0,1907.0,1244.0,471644.7058799999,49.0,34.0,83.0,19.0,8.0,1.0,1.0,30.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0
0,0,1,128,1046.0,1151.0,846.0,282389.3686900001,27.0,30.0,64.0,12.0,39.0,8.0,1.0,7.0,0.0,2.0,0,0,0,0,0,0,0,1,0,0
0,0,1,82,2537.0,2984.0,1796.0,747986.3955599999,86.0,52.0,148.0,29.0,14.0,5.0,1.0,24.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0
0,0,0,32,10.0,11.0,10.0,2801.6799300000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,0,1,93,517.0,547.0,444.0,138292.93737,20.0,7.0,26.0,2.0,1.0,0.0,0.0,9.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1
1,1,1,16,332.0,344.0,304.0,84695.11908000003,10.0,11.0,21.0,5.0,21.0,3.0,1.0,1.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0
0,0,1,75,1105.0,1214.0,908.0,306245.09207,34.0,34.0,61.0,14.0,1.0,0.0,0.0,14.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,0,0,50,178.0,181.0,167.0,46326.56603999999,6.0,0.0,11.0,3.0,32.0,2.0,0.0,0.0,0.0,3.0,0,0,0,0,0,0,0,0,0,1
0,0,0,81,217.0,221.0,201.0,54876.4256,3.0,13.0,12.0,1.0,20.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,0,0,186,105.0,105.0,103.0,26078.567930000005,0.0,0.0,6.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,0,0,80,86.0,87.0,86.0,20644.427480000002,3.0,2.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
0,0,0,91,202.0,205.0,190.0,50622.13072,10.0,3.0,11.0,3.0,20.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,1,1,74,3780.0,4667.0,2460.0,1167951.41619,117.0,75.0,224.0,53.0,15.0,3.0,2.0,55.0,1.0,3.0,0,0,0,0,0,0,0,0,0,1
0,0,1,150,2294.0,2650.0,1706.0,665632.7838300001,88.0,57.0,229.0,23.0,14.0,1.0,1.0,19.0,0.0,4.0,0,0,0,0,0,0,0,0,0,1
0,0,1,67,1316.0,1464.0,1036.0,366863.28818000003,52.0,30.0,119.0,13.0,0.0,0.0,0.0,5.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,0,0,48,140.0,143.0,134.0,35374.537580000004,2.0,4.0,5.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0
0,1,0,43,9.0,9.0,9.0,1958.2653100000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0
0,0,1,104,188.0,190.0,178.0,50315.74733000002,5.0,0.0,10.0,0.0,15.0,2.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1
1,0,1,47,403.0,416.0,359.0,102123.77537999999,10.0,11.0,24.0,1.0,5.0,2.0,0.0,6.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1
0,0,1,95,1539.0,1756.0,1153.0,440595.18743,53.0,34.0,81.0,15.0,3.0,0.0,0.0,25.0,0.0,3.0,0,0,0,1,0,0,0,0,0,0
0,1,1,89,624.0,676.0,539.0,170202.678,24.0,15.0,40.0,17.0,18.0,1.0,1.0,7.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0
0,0,1,105,1011.0,1089.0,857.0,276733.65131999995,28.0,18.0,109.0,8.0,3.0,1.0,1.0,7.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
1,1,0,40,70.0,72.0,69.0,19092.029440000006,1.0,0.0,8.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,1,1,136,784.0,846.0,662.0,208629.42853,24.0,9.0,41.0,11.0,3.0,0.0,0.0,10.0,1.0,2.0,0,0,0,1,0,0,0,0,0,0
0,1,1,64,2078.0,2433.0,1571.0,619338.7563800003,78.0,44.0,123.0,22.0,13.0,4.0,1.0,25.0,0.0,3.0,0,0,0,0,1,0,0,0,0,0
1,1,1,125,460.0,481.0,405.0,116868.92795,13.0,7.0,30.0,5.0,27.0,6.0,1.0,6.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0
0,1,1,60,444.0,458.0,394.0,117224.93521000005,16.0,10.0,18.0,5.0,31.0,3.0,1.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1
0,0,1,116,2019.0,2344.0,1517.0,580691.5741500002,67.0,43.0,120.0,26.0,18.0,4.0,3.0,24.0,2.0,5.0,0,0,0,1,0,0,0,0,0,0
0,0,1,67,185.0,188.0,180.0,45992.22175,5.0,2.0,12.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0
1,1,1,66,1238.0,1359.0,972.0,332985.87193,43.0,26.0,49.0,21.0,57.0,4.0,2.0,12.0,3.0,2.0,0,0,0,0,0,0,0,0,0,1
0,1,1,64,379.0,395.0,340.0,98324.0918,15.0,12.0,23.0,3.0,17.0,1.0,1.0,5.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0
0,1,0,77,668.0,705.0,575.0,176226.4232,16.0,17.0,37.0,20.0,63.0,5.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
0,0,1,79,292.0,299.0,270.0,74841.20321999997,9.0,7.0,19.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,0,1,101,3726.0,4553.0,2471.0,1130591.22009,121.0,75.0,249.0,40.0,8.0,1.0,1.0,47.0,1.0,4.0,0,0,0,1,0,0,0,0,0,0
0,0,0,104,296.0,301.0,266.0,77272.47082,9.0,5.0,14.0,2.0,21.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
